# STIP-format-1.0
# source: "data\walk-complex.avi" frame-width:160 frame-height:120 frame-offset:0
# point-type x y t sigma2 tau2 detector-confidence dscr-hog(72) dscr-hof(90)
5	70	83	7	4	2	3.27101e-006	0.376528	0.0847591	0.425402	0.113311	0.0145581	0.0671989	0.89186	0.026383	0.258971	0.0112647	0.585896	0.143868	0.0714108	0.00740058	0.88765	0.033539	0.862086	0.104977	0.0206634	0.0122734	0.168435	0.628903	0.15444	0.0482225	0.832351	0.0152198	0.0140302	0.138399	0.807462	0.00567894	0.0393678	0.147491	0.730121	0.00889136	0.0373164	0.223671	0.66637	0	0.0734698	0.26016	0.985314	0.0123785	0.000517148	0.00179021	0.807561	0.171385	0.00322415	0.0178296	0.491795	0.168777	0.0679201	0.271508	0.567625	0.316332	0.00343887	0.112604	0.597986	0.0997498	0.0947424	0.207521	0.579525	0.145883	0.0206933	0.253899	0.902972	0.0611829	0.0068961	0.0289495	0.719034	0.140057	0.0222107	0.118698	0.046492	0	0.0253593	0.0126796	0.915469	0.10355	0.0641026	0	0	0.832347	0.0676247	0.0422654	0.0887574	0.0972105	0.704142	0.0788955	0.0147929	0	0.123274	0.783037	0.0101437	0.0295858	0	0.211327	0.748943	0	0.246548	0.00986193	0.246548	0.497041	0.114962	0.104818	0.161454	0.130178	0.488588	0.185404	0.0345168	0.385602	0.0798817	0.314596	0.0388842	0.235841	0.309383	0.290786	0.125106	0.150888	0.10355	0.104536	0.237673	0.403353	0.00845309	0.119189	0.123415	0.426881	0.322063	0.00197239	0.170611	0.0216963	0.309665	0.496055	0.101437	0.153846	0.0202874	0.0101437	0.714286	0.0236686	0	0.464497	0.146943	0.364892	0	0.483516	0.0879121	0.115807	0.312764	0.146943	0.192308	0.104536	0.0581854	0.498028	0.00845309	0.367709	0.123415	0.216399	0.284024	0.0118343	0.0621302	0	0.0986193	0.827416	
5	149	51	7	8	2	3.55124e-007	0.0218686	0.350397	0.59347	0.0342646	0.0665505	0.741842	0.136965	0.0546426	0.0026337	0.0588216	0.850342	0.0882031	0.00391164	0.211312	0.784777	0	0.0387978	0.0606647	0.454422	0.446116	0.00137648	0.0181262	0.971156	0.00934126	0.191373	0.337947	0.353806	0.116874	0.295941	0.635118	0.00528421	0.0636559	0.0576378	0.0769746	0.717428	0.14796	0.053582	0.197623	0.741632	0.00716276	0.185107	0.0763245	0.194101	0.544468	0.0182948	0.119052	0.834448	0.0282052	0.436926	0.308496	0.202913	0.0516648	0.259855	0.117716	0.391731	0.230698	0.230906	0.00122121	0.168881	0.598992	0.00492453	0.0123814	0.86077	0.121924	0.220995	0.0905656	0.543722	0.144717	0.0856007	0.209272	0.652059	0.0530677	0.0771605	0.0110229	0.245591	0.40873	0.257496	0.0128601	0	0.0365226	0.309671	0.640947	0.0330688	0	0.340388	0.457231	0.169312	0.108025	0	0.0210905	0.191358	0.679527	0.0440917	0	0.0396825	0.0577601	0.858466	0.00257202	0.0154321	0	0.00977366	0.972222	0.0767196	0.147707	0.173721	0.134039	0.467813	0	0	0	0	1	0.0260141	0.00661376	0.343474	0.169312	0.454586	0.0385802	0.0282922	0.0514403	0.0128601	0.868827	0.0705467	0.0939153	0.037478	0.0167549	0.781305	0.0360082	0.0144033	0	0	0.949588	0.0634921	0.15873	0.222222	0.0634921	0.492063	0	0	0	0	1	0.0238095	0.0396825	0.18254	0.142857	0.611111	0	0.0925926	0	0	0.907407	0.0793651	0.166667	0	0.00793651	0.746032	0.0462963	0.00925926	0	0	0.944444	
5	44	36	8	4	2	1.63808e-006	0	0.187717	0.804586	0.00769731	0	0.0287943	0.919233	0.0519724	0.0798007	0.289471	0.629256	0.00147203	0.0232406	0.0857479	0.87943	0.0115819	0.26917	0.27831	0.353681	0.0988395	0.00635202	0.0163316	0.950456	0.0268599	0	0.043461	0.954925	0.00161363	0	0.179985	0.820015	0	0.0274359	0.0776847	0.868176	0.026703	0.0173973	0.0976105	0.8696	0.0153918	0.330281	0.269524	0.311796	0.0883985	0.00463095	0.0206877	0.924458	0.0502231	0	0	0.999176	0.000824049	0	0.317938	0.680117	0.00194528	0.00210895	0.00103254	0.601612	0.395246	0.00224953	0.237029	0.715534	0.0451879	0.0949948	0.162404	0.293814	0.448788	0.0109731	0.0735735	0.843419	0.0720341	0	0	0	0	1	0	0.0483235	0	0	0.951677	0	0	0	0	1	0	0.0443787	0	0	0.955621	0	0	0	0	1	0	0	0	0	1	0.00169062	0.0211327	0	0	0.977177	0	0	0	0.164694	0.835306	0.00845309	0.0726965	0	0	0.91885	0	0.00295858	0	0.0345168	0.962525	0	0.0769231	0	0	0.923077	0	0.00788955	0	0	0.99211	0.0169062	0	0	0.0304311	0.952663	0.0246548	0	0	0.554241	0.421105	0.0845309	0.0253593	0	0.0608622	0.829248	0	0.0147929	0	0.167653	0.817554	0.0126796	0.262046	0.0422654	0.0735418	0.609467	0	0.0394477	0	0	0.960552	
5	55	53	8	4	2	3.07156e-007	0.104638	0.152391	0.602058	0.140913	0.00767847	0.0177958	0.693516	0.281009	0.00624831	0.119321	0.862612	0.011818	0.0332055	0.26329	0.510853	0.192652	0.0175309	0.425203	0.469964	0.0873018	0.03323	0.426569	0.381863	0.158338	0.110424	0.130101	0.385764	0.373712	0.0927111	0.10103	0.511366	0.294894	0.00649647	0.012072	0.957798	0.0236334	0.0222902	0.159741	0.684394	0.133575	0.00560154	0.0983689	0.831157	0.0648728	0.0223367	0.304834	0.49619	0.17664	0.0449454	0.119637	0.644417	0.191	0.0723005	0.0685282	0.503726	0.355446	0.00713084	0.000300152	0.931546	0.061023	0.0164863	0.0627631	0.873602	0.0471486	0.00898697	0.0205018	0.824593	0.145918	0.0251453	0.0847606	0.705282	0.184812	0	0.0845309	0	0	0.915469	0	0	0	0	1	0	0.0211327	0	0	0.978867	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0.0972105	0.0253593	0.043956	0.833474	0	0.0246548	0	0	0.975345	0.0253593	0.316991	0.0253593	0.043956	0.588335	0	0.0246548	0	0	0.975345	0.0101437	0.0346577	0	0.0371936	0.918005	0.0118343	0.0118343	0	0	0.976331	0.0295858	0.0101437	0	0.284869	0.675402	0	0	0	0.354043	0.645957	0.224007	0.217244	0	0.200338	0.358411	0.0591716	0.0887574	0	0.0631164	0.788955	0.100592	0.153001	0.0388842	0.0743872	0.633136	0.191321	0.0996055	0.125247	0.0433925	0.540434	
5	45	37	8	8	2	1.5922e-006	0.0254602	0.257436	0.667726	0.0493771	0.00391752	0.023704	0.735239	0.23714	0.0215116	0.537287	0.441202	0	0	0.0644879	0.904997	0.0305149	0.132456	0.145582	0.530535	0.191427	0.0225893	0.0134248	0.899208	0.0647776	0.0056322	0.0409713	0.944142	0.00925442	0.0244926	0.222	0.743656	0.00985168	0.0270555	0.107724	0.847482	0.0177386	0	0.0708714	0.929129	0	0.0778186	0.131672	0.738491	0.0520177	0.00119258	0.0138884	0.849595	0.135324	0.00860762	0.0430495	0.931172	0.0171708	0.0185699	0.282836	0.694168	0.00442566	0.00195483	0.0107023	0.647521	0.339822	0	0.269113	0.730887	0	0.04683	0.0826436	0.686834	0.183693	0.033698	0.148137	0.708568	0.109597	0	0	0	0	1	0	0.0540123	0	0	0.945988	0	0	0	0	1	0	0.0360082	0	0	0.963992	0	0	0	0	1	0	0	0	0	1	0	0.00881834	0	0	0.991182	0	0	0	0.127572	0.872428	0.0176367	0.0696649	0	0	0.912698	0	0.0102881	0	0.0509259	0.938786	0	0.0815697	0	0	0.91843	0	0.0102881	0	0	0.989712	0.0432099	0.0767196	0	0.0546737	0.825397	0.06893	0.00205761	0.0154321	0.473251	0.440329	0.0458554	0.015873	0.00440917	0.148148	0.785714	0.0113169	0.00514403	0	0.33642	0.647119	0.122575	0.231922	0.0220459	0.138889	0.484568	0.0138889	0.0514403	0	0.0102881	0.924383	
5	142	21	9	4	2	5.82676e-007	0.00351242	0.00401299	0.972977	0.019498	0.000687529	0.122272	0.857882	0.0191592	0.055325	0.0735487	0.806036	0.0650904	0.0264087	0.0541276	0.803864	0.1156	0.0165857	0.0229967	0.95293	0.00748766	0	0.116332	0.883668	0	0.0821149	0.0230984	0.734722	0.160064	0.00532547	0.0116162	0.940639	0.0424198	0.456753	0.198931	0.201863	0.142453	0.056174	0.0755555	0.788894	0.0793763	0.0145795	0.0282756	0.942348	0.0147965	0.0070167	0.0790228	0.903824	0.0101369	0.190888	0.13502	0.449666	0.224427	0.0861311	0.0216661	0.695592	0.196611	0.26597	0.131	0.352711	0.25032	0.227919	0.165239	0.504431	0.102411	0.0708254	0.188789	0.680514	0.0598711	0.0968924	0.183072	0.592084	0.127951	0	0.12426	0	0	0.87574	0	0	0	0	1	0.0422654	0.25951	0.0253593	0.0676247	0.605241	0.00295858	0	0	0	0.997041	0.0211327	0.0101437	0.283178	0.528318	0.157227	0.00295858	0	0.00493097	0.182446	0.809665	0	0.00676247	0	0	0.993238	0	0	0	0	1	0.0202874	0.16399	0	0.0202874	0.795435	0	0	0	0	1	0.0202874	0.0202874	0.236686	0.218935	0.503804	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.0380389	0.0591716	0.106509	0	0.796281	0	0	0	0	1	0.0380389	0.0211327	0.322063	0.0633981	0.555368	0	0	0	0	1	
5	51	38	9	4	2	1.28994e-006	0	0.0476734	0.952327	0	0	0.109304	0.890696	0	0.084224	0.161694	0.706553	0.0475284	0.00391784	0.0423751	0.953707	0	0.165546	0.16981	0.504303	0.160342	0.00792253	0.00626156	0.842748	0.143068	0.00101242	0.00153522	0.968885	0.0285675	0.00429752	0.393878	0.601824	0	0.00734094	0.0595161	0.509731	0.423412	0.000991827	0.142213	0.856796	0	0.104707	0.212984	0.440965	0.241344	0.00868715	0.0281418	0.811959	0.151212	0.0147286	0.0434932	0.9216	0.0201783	0.0320803	0.209867	0.750302	0.00775018	0.0136595	0.0903043	0.624628	0.271408	0.0339139	0.281683	0.671782	0.0126207	0.0779045	0.187422	0.497705	0.236968	0.044004	0.139051	0.627362	0.189582	0	0.0211327	0	0	0.978867	0	0.00591716	0	0.0276134	0.966469	0	0	0	0	1	0	0.00591716	0	0.00295858	0.991124	0	0.0211327	0	0	0.978867	0	0	0	0	1	0	0	0	0	1	0.0147929	0	0.0147929	0.485207	0.485207	0	0	0	0	1	0	0.0246548	0	0.0710059	0.904339	0	0.12426	0	0	0.87574	0	0.00493097	0	0	0.995069	0.0211327	0.0422654	0	0.253593	0.683009	0.0394477	0	0.0887574	0.667653	0.204142	0	0	0	0.211327	0.788673	0	0	0	0.327416	0.672584	0.177515	0.179205	0	0.0633981	0.579882	0	0.0246548	0	0.0147929	0.960552	
5	50	38	9	8	2	1.33805e-006	0.0167873	0.15267	0.827032	0.00351054	0.00353204	0.054153	0.875103	0.0672118	0.056338	0.38549	0.558172	0	0	0.0215642	0.978436	0	0.0952661	0.0830877	0.659799	0.161848	0.031855	0.0226701	0.841844	0.103631	0.00197518	0.0201779	0.974583	0.00326393	0.00157164	0.422223	0.575773	0.000432406	0.00482513	0.0552918	0.766297	0.173586	0	0.0905144	0.909486	0	0.0310284	0.101437	0.772902	0.0946327	0.00136035	0.0275176	0.814541	0.156581	0.0114411	0.108003	0.871391	0.00916532	0.00144327	0.29181	0.703706	0.00304098	0.00434466	0.0811425	0.721384	0.193129	0.00722382	0.340401	0.652375	0	0.0467191	0.110143	0.70749	0.135647	0.0422957	0.116452	0.703747	0.137505	0	0.00440917	0	0	0.995591	0	0.0313786	0	0	0.968621	0	0.000881834	0	0	0.999118	0	0.0313786	0	0	0.968621	0	0.00440917	0	0	0.995591	0	0	0	0	1	0	0.00881834	0	0	0.991182	0.0102881	0	0.0102881	0.246914	0.73251	0	0.00881834	0	0	0.991182	0.00205761	0.0128601	0	0.087963	0.897119	0	0.0912698	0	0	0.90873	0	0	0	0	1	0.117284	0.174603	0	0.182981	0.525132	0.101337	0	0.0720165	0.622942	0.203704	0.0515873	0.0295414	0	0.190476	0.728395	0.0144033	0	0.000514403	0.481996	0.503086	0.20679	0.21649	0.00396825	0.0705467	0.502205	0.0776749	0.0488683	0.00668724	0.0797325	0.787037	
5	56	51	9	8	2	2.87002e-007	0.0706188	0.192743	0.655664	0.0809742	0.000288399	0.0132512	0.972393	0.0140679	0.0220419	0.128728	0.769018	0.0802113	0.0232703	0.0994645	0.496104	0.381161	0.0785652	0.461096	0.347492	0.112848	0.152972	0.307847	0.289401	0.24978	0.0327752	0.161376	0.490956	0.314893	0.00679844	0.226429	0.742602	0.024171	0.0180457	0.0399075	0.879558	0.0624886	0.0172221	0.148488	0.62382	0.21047	0.0195208	0.139431	0.760233	0.080815	0.100835	0.391105	0.351349	0.156711	0.108042	0.405512	0.47335	0.0130967	0.139385	0.385325	0.448845	0.0264454	0.0991711	0.00262043	0.45006	0.448149	0.0729056	0.154691	0.570994	0.201409	0.275093	0.0310817	0.28269	0.411135	0.0744441	0.116084	0.641537	0.167935	0	0.0110229	0	0	0.988977	0	0.0128601	0	0.0154321	0.971708	0	0.0110229	0	0	0.988977	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0.101411	0.898589	0.0128601	0.00771605	0	0.272634	0.70679	0.0551146	0.132275	0	0.0132275	0.799383	0	0.00771605	0	0	0.992284	0.0154321	0.0440917	0.00881834	0.0418871	0.889771	0.0385802	0.0257202	0	0	0.9357	0.150353	0.135362	0.00440917	0.141975	0.567901	0.0925926	0.00514403	0.0416667	0.671296	0.1893	0.181217	0.247795	0.0242504	0.0934744	0.453263	0.105453	0.0385802	0.0416667	0.349794	0.464506	0.135362	0.154321	0.126984	0.0432099	0.540123	0.186214	0.117284	0.342593	0.0745885	0.279321	
5	66	62	9	16	2	3.8115e-006	0.0179821	0.115853	0.803964	0.0622014	0.013091	0.103994	0.840777	0.0421381	0.069676	0.232458	0.642172	0.0556942	0.0706205	0.563567	0.359012	0.0068006	0.0398861	0.102323	0.794055	0.0637368	0.00706087	0.0856819	0.907257	0	0.13082	0.141418	0.333045	0.394717	0.0923945	0.285482	0.498596	0.123528	0.370191	0.0478857	0.239379	0.342545	0.137525	0.227317	0.488232	0.146926	0.578109	0.0625938	0.154033	0.205264	0.537323	0.0419093	0.270496	0.150272	0.42544	0.365165	0.0135546	0.19584	0.382133	0.203312	0.0570371	0.357518	0.598575	0.247818	0.0126279	0.140979	0.565217	0.115274	0.0522226	0.267286	0.750926	0.0223208	0.0372176	0.189536	0.49204	0.188616	0.202473	0.116872	0	0.0338123	0	0.0126796	0.953508	0	0	0	0.056213	0.943787	0	0.0253593	0	0	0.974641	0	0	0	0	1	0.0126796	0.114117	0.0211327	0.0507185	0.801352	0	0	0	0	1	0.278952	0.00422654	0	0.0887574	0.628064	0.15286	0	0	0.504931	0.342209	0.376162	0.135249	0.0253593	0	0.463229	0.364892	0.0443787	0.0246548	0	0.566075	0.156382	0.0760778	0.152156	0.431107	0.184277	0.216963	0.315582	0	0	0.467456	0.388842	0.16568	0	0.120034	0.325444	0.353057	0.0828402	0.0936884	0.322485	0.147929	0.269653	0.199493	0	0	0.530854	0.469428	0.0680473	0.342209	0.0207101	0.0996055	0.079459	0.241758	0.0169062	0.0338123	0.628064	0.232742	0.270217	0.189349	0.114398	0.193294	
